DIA,MES,HR,TEMP
26,8,85.93,32.49
26,8,86.12,32.49
26,8,86.28,32.49
26,8,86.43,32.49
26,8,86.55,32.49
26,8,86.65,32.49
26,8,86.72,32.49
26,8,86.75,32.49
26,8,86.8,32.49
26,8,86.85,32.49
26,8,86.88,32.5
26,8,86.92,32.5
26,8,86.93,32.5
26,8,86.95,32.5
26,8,86.95,32.49
26,8,86.95,32.49
26,8,86.85,32.49
26,8,86.75,32.49
26,8,86.67,32.49
26,8,86.57,32.49
26,8,86.47,32.49
26,8,86.33,32.49
26,8,86.18,32.49
26,8,86.03,32.49
26,8,85.88,32.49
26,8,85.77,32.49
26,8,85.7,32.5
26,8,85.63,32.5
26,8,85.55,32.5
26,8,85.48,32.5
26,8,85.42,32.49
26,8,85.38,32.49
26,8,85.37,32.49
26,8,85.37,32.49
26,8,85.38,32.5
26,8,85.4,32.5
26,8,85.4,32.5
26,8,85.42,32.5
26,8,85.42,32.49
26,8,85.33,32.49
26,8,85.23,32.49
26,8,85.13,32.49
26,8,85,32.5
26,8,84.85,32.5
26,8,84.7,32.5
26,8,84.55,32.5
26,8,84.37,32.53
26,8,84.33,32.53
26,8,84.33,32.53
26,8,84.35,32.53
26,8,84.35,32.53
26,8,84.27,32.53
26,8,84.28,32.53
26,8,84.28,32.53
26,8,84.25,32.53
26,8,84.18,32.53
26,8,84.1,32.53
26,8,84,32.53
26,8,83.9,32.53
26,8,83.83,32.53
26,8,83.78,32.53
