DIA,MES,ANNO,HR,TEMP
9,11,2018,82.42,31.81
9,11,2018,82.17,31.81
9,11,2018,81.88,31.81
9,11,2018,81.63,31.81
9,11,2018,81.43,31.81
9,11,2018,81.23,31.81
9,11,2018,81.05,31.79
9,11,2018,80.87,31.79
9,11,2018,80.67,31.79
9,11,2018,80.43,31.79
9,11,2018,80.22,31.83
9,11,2018,80,31.83
9,11,2018,79.77,31.83
9,11,2018,79.53,31.83
9,11,2018,79.27,31.81
9,11,2018,79,31.81
9,11,2018,78.77,31.81
9,11,2018,78.63,31.81
9,11,2018,78.52,31.81
9,11,2018,78.37,31.81
9,11,2018,78.17,31.81
9,11,2018,77.95,31.81
9,11,2018,77.67,31.81
9,11,2018,77.33,31.81
9,11,2018,76.98,31.81
9,11,2018,76.67,31.81
9,11,2018,76.33,31.81
9,11,2018,76.07,31.81
9,11,2018,75.72,31.81
9,11,2018,75.38,31.81
9,11,2018,75.43,31.79
9,11,2018,75.47,31.79
9,11,2018,75.5,31.79
9,11,2018,75.47,31.79
9,11,2018,75.43,31.79
9,11,2018,75.4,31.79
9,11,2018,75.35,31.79
9,11,2018,75.28,31.79
9,11,2018,75.25,31.81
9,11,2018,75.2,31.81
9,11,2018,75.1,31.81
9,11,2018,75,31.81
9,11,2018,75,31.81
9,11,2018,74.97,31.81
9,11,2018,74.95,31.81
9,11,2018,74.95,31.81
9,11,2018,74.93,31.79
9,11,2018,74.82,31.79
9,11,2018,74.6,31.79
9,11,2018,74.38,31.79
9,11,2018,74.22,31.81
9,11,2018,74.08,31.81
9,11,2018,73.97,31.81
9,11,2018,73.97,31.81
9,11,2018,73.92,31.81
9,11,2018,73.87,31.81
9,11,2018,73.85,31.81
9,11,2018,73.87,31.81
9,11,2018,73.83,31.81
9,11,2018,73.78,31.81
9,11,2018,73.67,31.81
9,11,2018,73.53,31.81
9,11,2018,73.42,31.79
9,11,2018,73.28,31.79
9,11,2018,73.13,31.79
9,11,2018,73.03,31.79
9,11,2018,72.92,31.79
9,11,2018,72.83,31.79
9,11,2018,72.78,31.79
9,11,2018,72.8,31.79
9,11,2018,72.87,31.79
9,11,2018,73.02,31.79
9,11,2018,73.22,31.79
9,11,2018,73.53,31.79
9,11,2018,73.92,31.81
9,11,2018,74.25,31.81
9,11,2018,74.57,31.81
9,11,2018,74.85,31.81
9,11,2018,75.15,31.81
9,11,2018,75.48,31.81
9,11,2018,75.8,31.81
9,11,2018,76.12,31.81
9,11,2018,76.43,31.81
9,11,2018,76.75,31.81
9,11,2018,77.1,31.81
9,11,2018,77.45,31.81
9,11,2018,77.82,31.83
9,11,2018,78.18,31.83
9,11,2018,78.53,31.83
9,11,2018,78.88,31.83
9,11,2018,79.12,31.79
9,11,2018,79.37,31.79
9,11,2018,79.6,31.79
9,11,2018,79.88,31.79
9,11,2018,80.17,31.81
9,11,2018,80.48,31.81
9,11,2018,80.82,31.81
9,11,2018,81.15,31.81
9,11,2018,81.47,31.81
9,11,2018,81.78,31.81
9,11,2018,82.05,31.81
9,11,2018,82.38,31.81
9,11,2018,82.72,31.79
9,11,2018,83.07,31.79
9,11,2018,83.42,31.79
9,11,2018,83.77,31.79
9,11,2018,84.15,31.81
9,11,2018,84.57,31.81
9,11,2018,85.07,31.81
9,11,2018,85.58,31.81
9,11,2018,86.1,31.81
9,11,2018,86.67,31.81
9,11,2018,87.22,31.81
9,11,2018,87.65,31.81
9,11,2018,88.1,31.81
9,11,2018,88.53,31.81
9,11,2018,88.95,31.81
9,11,2018,89.43,31.81
9,11,2018,89.97,31.81
9,11,2018,90.57,31.81
9,11,2018,91.2,31.81
9,11,2018,91.9,31.81
9,11,2018,92.65,31.81
9,11,2018,93.43,31.81
9,11,2018,94.17,31.81
9,11,2018,94.8,31.81
9,11,2018,95.43,31.81
9,11,2018,96.05,31.81
9,11,2018,96.63,31.81
9,11,2018,97.17,31.81
9,11,2018,97.57,31.81
9,11,2018,97.9,31.81
9,11,2018,98.12,31.81
9,11,2018,98.32,31.81
9,11,2018,98.52,31.81
9,11,2018,98.75,31.81
9,11,2018,99,31.81
9,11,2018,99.33,31.81
9,11,2018,99.63,31.77
9,11,2018,99.98,31.77
9,11,2018,100.33,31.77
9,11,2018,100.68,31.77
9,11,2018,101.03,31.79
9,11,2018,101.37,31.79
9,11,2018,101.62,31.79
9,11,2018,101.92,31.79
9,11,2018,102.22,31.79
9,11,2018,102.5,31.79
9,11,2018,102.75,31.79
9,11,2018,102.88,31.79
9,11,2018,103.05,31.79
9,11,2018,103.08,31.79
9,11,2018,103.07,31.79
9,11,2018,103.07,31.79
9,11,2018,103.07,31.81
9,11,2018,103,31.81
9,11,2018,102.95,31.81
9,11,2018,102.87,31.81
9,11,2018,102.83,31.79
9,11,2018,102.82,31.79
9,11,2018,102.82,31.79
9,11,2018,102.83,31.79
9,11,2018,102.8,31.79
9,11,2018,102.8,31.79
9,11,2018,102.97,31.79
9,11,2018,103.12,31.79
9,11,2018,103.18,31.81
9,11,2018,103.27,31.81
9,11,2018,103.32,31.81
9,11,2018,103.27,31.81
9,11,2018,103.2,31.79
9,11,2018,103.07,31.79
9,11,2018,102.95,31.79
9,11,2018,102.73,31.79
9,11,2018,102.47,31.79
9,11,2018,102.25,31.79
9,11,2018,102.03,31.79
9,11,2018,101.78,31.79
9,11,2018,101.57,31.79
9,11,2018,101.3,31.79
9,11,2018,101.3,31.79
9,11,2018,101.27,31.79
9,11,2018,101.17,31.77
9,11,2018,101.02,31.77
9,11,2018,100.88,31.77
9,11,2018,100.78,31.77
9,11,2018,100.73,31.79
9,11,2018,100.72,31.79
9,11,2018,100.7,31.79
9,11,2018,100.85,31.79
9,11,2018,101.15,31.77
9,11,2018,101.47,31.77
9,11,2018,101.85,31.77
9,11,2018,102.12,31.77
9,11,2018,102.38,31.77
9,11,2018,102.65,31.77
9,11,2018,102.9,31.77
9,11,2018,103.02,31.77
9,11,2018,103.12,31.77
9,11,2018,103.17,31.77
9,11,2018,103.27,31.77
9,11,2018,103.38,31.77
9,11,2018,103.5,31.77
9,11,2018,103.65,31.77
9,11,2018,103.82,31.77
9,11,2018,103.92,31.77
9,11,2018,104.02,31.79
9,11,2018,104.22,31.79
9,11,2018,104.27,31.79
9,11,2018,104.47,31.79
9,11,2018,104.63,31.77
9,11,2018,104.93,31.77
9,11,2018,105.25,31.77
9,11,2018,105.58,31.77
9,11,2018,105.92,31.77
9,11,2018,106.28,31.77
9,11,2018,106.6,31.77
9,11,2018,106.93,31.77
9,11,2018,107.2,31.77
9,11,2018,107.52,31.77
9,11,2018,107.85,31.77
9,11,2018,108.03,31.77
9,11,2018,107.85,31.79
9,11,2018,107.62,31.79
9,11,2018,107.18,31.79
9,11,2018,106.73,31.79
9,11,2018,106.32,31.77
9,11,2018,105.88,31.77
9,11,2018,105.47,31.77
9,11,2018,105.1,31.77
9,11,2018,104.75,31.79
9,11,2018,104.42,31.79
9,11,2018,104.07,31.79
9,11,2018,103.8,31.79
9,11,2018,103.57,31.79
9,11,2018,103.4,31.79
9,11,2018,103.15,31.79
9,11,2018,102.93,31.79
9,11,2018,102.68,31.75
9,11,2018,102.47,31.75
9,11,2018,102,31.75
9,11,2018,101.58,31.75
9,11,2018,101.25,31.79
9,11,2018,100.97,31.79
9,11,2018,100.7,31.79
9,11,2018,100.42,31.79
9,11,2018,100.12,31.79
9,11,2018,99.77,31.79
9,11,2018,99.42,31.79
9,11,2018,98.88,31.79
9,11,2018,98.32,31.77
9,11,2018,97.73,31.77
9,11,2018,97.17,31.77
9,11,2018,96.58,31.77
9,11,2018,96.03,31.77
9,11,2018,95.48,31.77
9,11,2018,94.95,31.77
9,11,2018,94.42,31.77
9,11,2018,93.87,31.77
9,11,2018,93.32,31.77
9,11,2018,92.77,31.77
9,11,2018,92.22,31.77
9,11,2018,91.65,31.75
9,11,2018,91.02,31.75
9,11,2018,90.45,31.75
9,11,2018,89.87,31.75
9,11,2018,89.3,31.75
9,11,2018,88.55,31.75
9,11,2018,88,31.75
9,11,2018,87.42,31.75
9,11,2018,86.97,31.77
9,11,2018,86.5,31.77
9,11,2018,86.03,31.77
9,11,2018,85.53,31.77
9,11,2018,85.03,31.77
9,11,2018,84.53,31.77
9,11,2018,84.2,31.77
9,11,2018,83.95,31.77
9,11,2018,83.7,31.77
9,11,2018,83.42,31.77
9,11,2018,83.18,31.77
9,11,2018,82.98,31.77
9,11,2018,83.15,31.75
9,11,2018,83.37,31.75
9,11,2018,83.67,31.75
9,11,2018,84.02,31.75
9,11,2018,84.4,31.75
9,11,2018,84.77,31.75
9,11,2018,85.17,31.75
9,11,2018,85.55,31.75
9,11,2018,85.9,31.73
9,11,2018,86.25,31.73
9,11,2018,86.75,31.73
9,11,2018,87.23,31.73
9,11,2018,87.75,31.75
9,11,2018,88.2,31.75
9,11,2018,88.72,31.75
9,11,2018,89.18,31.75
9,11,2018,89.63,31.77
9,11,2018,90.03,31.77
9,11,2018,90.47,31.77
9,11,2018,90.87,31.77
9,11,2018,91.17,31.75
9,11,2018,91.4,31.75
9,11,2018,91.67,31.75
9,11,2018,91.95,31.75
9,11,2018,92.22,31.75
9,11,2018,92.48,31.75
9,11,2018,92.82,31.75
9,11,2018,93.15,31.75
9,11,2018,93.45,31.77
9,11,2018,93.82,31.77
9,11,2018,94.2,31.77
9,11,2018,94.57,31.77
9,11,2018,94.93,31.75
9,11,2018,95.32,31.75
9,11,2018,95.67,31.75
9,11,2018,96.05,31.75
9,11,2018,96.53,31.77
9,11,2018,96.97,31.77
9,11,2018,97.42,31.77
9,11,2018,97.87,31.77
9,11,2018,98.32,31.73
9,11,2018,98.85,31.73
9,11,2018,99.37,31.73
9,11,2018,99.93,31.73
9,11,2018,100.48,31.73
9,11,2018,101.12,31.73
9,11,2018,101.77,31.73
9,11,2018,102.43,31.73
9,11,2018,102.95,31.75
9,11,2018,103.47,31.75
9,11,2018,104,31.75
9,11,2018,104.38,31.75
9,11,2018,104.68,31.75
9,11,2018,104.98,31.75
9,11,2018,105.17,31.75
9,11,2018,105.32,31.75
9,11,2018,105.52,31.77
9,11,2018,105.7,31.77
9,11,2018,105.85,31.77
9,11,2018,106.05,31.77
9,11,2018,106.25,31.75
9,11,2018,106.42,31.75
9,11,2018,106.53,31.75
9,11,2018,106.63,31.75
9,11,2018,106.73,31.77
9,11,2018,106.83,31.77
9,11,2018,106.9,31.77
9,11,2018,106.97,31.77
9,11,2018,107.18,31.75
9,11,2018,107.57,31.75
9,11,2018,107.82,31.75
9,11,2018,108.08,31.75
9,11,2018,108.35,31.75
9,11,2018,108.6,31.75
9,11,2018,108.9,31.75
9,11,2018,109.23,31.75
9,11,2018,109.57,31.75
9,11,2018,109.92,31.75
9,11,2018,110.28,31.75
9,11,2018,110.57,31.75
9,11,2018,110.82,31.73
9,11,2018,111.15,31.73
9,11,2018,111.38,31.73
9,11,2018,111.62,31.73
9,11,2018,111.85,31.75
9,11,2018,111.97,31.75
9,11,2018,112.08,31.75
9,11,2018,112.22,31.75
9,11,2018,112.42,31.73
9,11,2018,112.57,31.73
9,11,2018,112.7,31.73
9,11,2018,112.87,31.73
9,11,2018,113,31.73
9,11,2018,113.12,31.73
9,11,2018,113.32,31.73
9,11,2018,113.52,31.73
9,11,2018,113.75,31.75
9,11,2018,113.78,31.75
9,11,2018,113.78,31.75
9,11,2018,113.77,31.75
9,11,2018,113.77,31.73
9,11,2018,113.7,31.73
9,11,2018,113.7,31.73
9,11,2018,113.65,31.73
9,11,2018,113.42,31.73
9,11,2018,113.23,31.73
9,11,2018,113.02,31.73
9,11,2018,112.8,31.73
9,11,2018,112.58,31.75
9,11,2018,112.37,31.75
9,11,2018,112.1,31.75
9,11,2018,112.03,31.75
9,11,2018,112.03,31.73
9,11,2018,112.02,31.73
9,11,2018,111.98,31.73
9,11,2018,111.98,31.73
9,11,2018,111.95,31.73
9,11,2018,111.97,31.73
9,11,2018,111.97,31.73
9,11,2018,111.97,31.73
9,11,2018,111.95,31.73
9,11,2018,111.93,31.73
9,11,2018,111.93,31.73
9,11,2018,111.85,31.73
9,11,2018,111.7,31.73
9,11,2018,111.57,31.73
9,11,2018,111.42,31.73
9,11,2018,111.27,31.73
9,11,2018,110.98,31.73
9,11,2018,110.45,31.73
9,11,2018,109.93,31.73
9,11,2018,109.47,31.73
9,11,2018,108.98,31.73
9,11,2018,108.53,31.73
9,11,2018,108.07,31.73
9,11,2018,107.62,31.73
9,11,2018,107.15,31.75
9,11,2018,106.75,31.75
9,11,2018,106.33,31.75
9,11,2018,106.02,31.75
9,11,2018,105.77,31.75
9,11,2018,105.48,31.75
9,11,2018,105.28,31.75
9,11,2018,105.1,31.75
9,11,2018,104.9,31.73
9,11,2018,104.82,31.73
9,11,2018,104.7,31.73
9,11,2018,104.58,31.73
9,11,2018,104.37,31.71
9,11,2018,104.13,31.71
9,11,2018,103.9,31.71
9,11,2018,103.68,31.71
9,11,2018,103.45,31.71
9,11,2018,103.2,31.71
9,11,2018,102.9,31.71
9,11,2018,102.58,31.71
9,11,2018,102.23,31.71
9,11,2018,102.13,31.71
9,11,2018,102.03,31.71
9,11,2018,101.9,31.71
9,11,2018,101.73,31.71
9,11,2018,101.65,31.71
9,11,2018,101.52,31.71
9,11,2018,101.43,31.71
9,11,2018,101.53,31.73
9,11,2018,101.58,31.73
9,11,2018,101.72,31.73
9,11,2018,101.82,31.73
9,11,2018,101.95,31.71
9,11,2018,102.08,31.71
9,11,2018,102.23,31.71
9,11,2018,102.42,31.71
9,11,2018,102.6,31.71
9,11,2018,102.78,31.71
9,11,2018,102.9,31.71
9,11,2018,102.93,31.71
9,11,2018,103,31.71
9,11,2018,103.03,31.71
9,11,2018,102.93,31.71
9,11,2018,102.87,31.71
9,11,2018,102.8,31.73
9,11,2018,102.75,31.73
9,11,2018,102.67,31.73
9,11,2018,102.63,31.73
9,11,2018,102.57,31.73
9,11,2018,102.47,31.73
9,11,2018,102.37,31.73
9,11,2018,102.3,31.73
9,11,2018,102.23,31.71
9,11,2018,102.27,31.71
9,11,2018,102.32,31.71
9,11,2018,102.27,31.71
9,11,2018,102.18,31.71
9,11,2018,102.08,31.71
9,11,2018,101.98,31.71
9,11,2018,101.85,31.71
9,11,2018,101.8,31.71
9,11,2018,101.63,31.71
9,11,2018,101.43,31.71
9,11,2018,101.25,31.71
9,11,2018,101.02,31.69
9,11,2018,100.7,31.69
9,11,2018,100.42,31.69
9,11,2018,100.12,31.69
9,11,2018,99.87,31.71
9,11,2018,99.65,31.71
9,11,2018,99.45,31.71
9,11,2018,99.23,31.71
9,11,2018,99.12,31.69
9,11,2018,98.98,31.69
9,11,2018,98.92,31.69
9,11,2018,98.75,31.69
9,11,2018,98.58,31.69
9,11,2018,98.45,31.69
9,11,2018,98.25,31.69
9,11,2018,98.03,31.69
9,11,2018,97.77,31.69
9,11,2018,97.45,31.69
9,11,2018,97.08,31.69
9,11,2018,96.72,31.69
9,11,2018,96.42,31.69
9,11,2018,96.1,31.69
9,11,2018,95.7,31.69
9,11,2018,95.27,31.69
9,11,2018,94.87,31.69
9,11,2018,94.35,31.69
9,11,2018,93.77,31.69
9,11,2018,93.18,31.69
9,11,2018,92.6,31.67
9,11,2018,92.02,31.67
9,11,2018,91.43,31.67
9,11,2018,90.75,31.67
9,11,2018,90.05,31.67
9,11,2018,89.52,31.67
9,11,2018,89.05,31.67
9,11,2018,88.58,31.67
9,11,2018,88.1,31.69
9,11,2018,87.62,31.69
9,11,2018,87.32,31.69
9,11,2018,86.95,31.69
9,11,2018,86.65,31.67
9,11,2018,86.37,31.67
9,11,2018,86.13,31.67
9,11,2018,85.92,31.67
9,11,2018,85.83,31.67
9,11,2018,85.73,31.67
9,11,2018,85.58,31.67
9,11,2018,85.38,31.67
9,11,2018,85.17,31.67
9,11,2018,84.92,31.67
9,11,2018,84.62,31.67
9,11,2018,84.33,31.67
9,11,2018,84.15,31.67
9,11,2018,83.92,31.67
9,11,2018,83.7,31.67
9,11,2018,83.5,31.67
9,11,2018,83.23,31.67
9,11,2018,83.03,31.67
9,11,2018,82.82,31.67
9,11,2018,82.6,31.67
9,11,2018,82.33,31.67
9,11,2018,82.13,31.67
9,11,2018,81.83,31.67
9,11,2018,81.55,31.67
9,11,2018,81.22,31.67
9,11,2018,80.87,31.67
9,11,2018,80.45,31.67
9,11,2018,80.03,31.67
9,11,2018,79.68,31.67
9,11,2018,79.38,31.67
9,11,2018,79,31.67
9,11,2018,78.72,31.67
9,11,2018,78.45,31.69
9,11,2018,78.17,31.69
9,11,2018,78.03,31.69
9,11,2018,77.93,31.69
9,11,2018,77.83,31.65
9,11,2018,77.85,31.65
9,11,2018,77.93,31.65
9,11,2018,78.08,31.65
9,11,2018,78.2,31.65
9,11,2018,78.32,31.65
9,11,2018,78.48,31.65
9,11,2018,78.67,31.65
9,11,2018,78.83,31.63
9,11,2018,79.13,31.63
9,11,2018,79.4,31.63
9,11,2018,79.7,31.63
9,11,2018,80.07,31.65
9,11,2018,80.47,31.65
9,11,2018,80.93,31.65
9,11,2018,81.42,31.65
9,11,2018,81.92,31.65
9,11,2018,82.13,31.65
9,11,2018,82.4,31.65
9,11,2018,82.7,31.65
9,11,2018,82.97,31.67
9,11,2018,83.17,31.67
9,11,2018,83.25,31.67
9,11,2018,83.37,31.67
9,11,2018,83.45,31.63
9,11,2018,83.48,31.63
9,11,2018,83.5,31.63
9,11,2018,83.52,31.63
9,11,2018,83.48,31.63
9,11,2018,83.48,31.63
9,11,2018,83.5,31.63
9,11,2018,83.45,31.63
9,11,2018,83.55,31.65
9,11,2018,83.65,31.65
9,11,2018,83.75,31.65
9,11,2018,83.85,31.65
9,11,2018,83.88,31.63
9,11,2018,83.95,31.63
9,11,2018,83.98,31.63
9,11,2018,84.02,31.63
9,11,2018,84.05,31.65
9,11,2018,84.03,31.65
9,11,2018,84.08,31.65
9,11,2018,84.12,31.65
9,11,2018,84.23,31.65
9,11,2018,84.37,31.65
9,11,2018,84.52,31.65
9,11,2018,84.63,31.65
9,11,2018,84.77,31.65
9,11,2018,84.92,31.65
9,11,2018,85.1,31.65
9,11,2018,85.28,31.65
9,11,2018,85.38,31.67
9,11,2018,85.4,31.67
9,11,2018,85.48,31.67
9,11,2018,85.6,31.67
9,11,2018,85.63,31.65
9,11,2018,85.75,31.65
9,11,2018,85.82,31.65
9,11,2018,85.87,31.65
9,11,2018,85.9,31.65
9,11,2018,85.88,31.65
9,11,2018,85.88,31.65
9,11,2018,85.9,31.65
9,11,2018,85.9,31.65
9,11,2018,85.78,31.65
9,11,2018,85.7,31.65
9,11,2018,85.62,31.65
9,11,2018,85.52,31.69
9,11,2018,85.37,31.69
9,11,2018,85.23,31.69
9,11,2018,85.05,31.69
9,11,2018,84.78,31.65
9,11,2018,84.5,31.65
9,11,2018,84.18,31.65
9,11,2018,83.85,31.65
9,11,2018,83.47,31.65
9,11,2018,83.18,31.65
9,11,2018,82.83,31.65
9,11,2018,82.48,31.65
9,11,2018,82.15,31.63
9,11,2018,81.92,31.63
9,11,2018,81.77,31.63
9,11,2018,81.55,31.63
9,11,2018,81.33,31.63
9,11,2018,81.17,31.63
9,11,2018,80.98,31.63
9,11,2018,80.83,31.63
9,11,2018,80.72,31.65
9,11,2018,80.62,31.65
9,11,2018,80.58,31.65
9,11,2018,80.68,31.65
9,11,2018,80.7,31.65
9,11,2018,80.7,31.65
9,11,2018,80.7,31.65
9,11,2018,80.7,31.65
9,11,2018,80.72,31.61
9,11,2018,80.75,31.61
9,11,2018,80.77,31.61
9,11,2018,80.8,31.61
9,11,2018,80.92,31.65
9,11,2018,81.08,31.65
9,11,2018,81.22,31.65
9,11,2018,81.33,31.65
9,11,2018,81.45,31.63
9,11,2018,81.57,31.63
9,11,2018,81.68,31.63
9,11,2018,81.8,31.63
9,11,2018,81.9,31.61
9,11,2018,81.97,31.61
9,11,2018,82,31.61
9,11,2018,82.05,31.61
9,11,2018,82.02,31.63
9,11,2018,82.07,31.63
9,11,2018,82.08,31.63
9,11,2018,82.07,31.63
9,11,2018,82.13,31.63
9,11,2018,82.17,31.63
9,11,2018,82.07,31.63
9,11,2018,81.98,31.63
9,11,2018,82,31.63
9,11,2018,82,31.63
9,11,2018,81.95,31.63
9,11,2018,81.83,31.63
9,11,2018,81.53,31.63
9,11,2018,81.38,31.63
9,11,2018,81.12,31.63
9,11,2018,80.87,31.63
9,11,2018,80.63,31.63
9,11,2018,80.43,31.63
9,11,2018,80.25,31.63
9,11,2018,80.1,31.63
9,11,2018,79.97,31.61
9,11,2018,79.9,31.61
9,11,2018,79.82,31.61
9,11,2018,79.72,31.61
9,11,2018,79.68,31.65
9,11,2018,79.68,31.65
9,11,2018,79.72,31.65
9,11,2018,79.72,31.65
9,11,2018,79.72,31.65
9,11,2018,79.67,31.65
9,11,2018,79.58,31.65
9,11,2018,79.53,31.65
9,11,2018,79.43,31.63
9,11,2018,79.35,31.63
9,11,2018,79.35,31.63
9,11,2018,79.32,31.63
9,11,2018,79.25,31.63
9,11,2018,79.18,31.63
9,11,2018,79.12,31.63
9,11,2018,79.08,31.63
9,11,2018,79,31.63
9,11,2018,78.98,31.63
9,11,2018,78.98,31.63
9,11,2018,79.02,31.63
9,11,2018,79.07,31.63
9,11,2018,79.15,31.63
9,11,2018,79.23,31.63
9,11,2018,79.27,31.63
9,11,2018,79.22,31.63
9,11,2018,79.1,31.63
9,11,2018,79,31.63
9,11,2018,78.88,31.63
9,11,2018,78.77,31.63
9,11,2018,78.63,31.63
9,11,2018,78.5,31.63
9,11,2018,78.35,31.63
9,11,2018,78.33,31.63
9,11,2018,78.35,31.63
9,11,2018,78.37,31.63
9,11,2018,78.38,31.63
9,11,2018,78.43,31.63
9,11,2018,78.45,31.63
9,11,2018,78.4,31.63
9,11,2018,78.35,31.63
9,11,2018,78.32,31.63
9,11,2018,78.23,31.63
9,11,2018,78.25,31.63
9,11,2018,78.28,31.63
9,11,2018,78.18,31.63
9,11,2018,78.08,31.63
9,11,2018,78.02,31.63
9,11,2018,77.92,31.63
9,11,2018,78.02,31.63
9,11,2018,78.08,31.63
9,11,2018,78.25,31.63
9,11,2018,78.45,31.63
9,11,2018,78.65,31.63
9,11,2018,78.8,31.63
9,11,2018,79.12,31.63
9,11,2018,79.43,31.63
9,11,2018,79.73,31.63
9,11,2018,79.98,31.63
9,11,2018,80.23,31.63
9,11,2018,80.53,31.63
9,11,2018,80.83,31.65
9,11,2018,81.12,31.65
9,11,2018,81.37,31.65
9,11,2018,81.62,31.65
9,11,2018,81.9,31.61
9,11,2018,82.2,31.61
9,11,2018,82.5,31.61
9,11,2018,82.85,31.61
9,11,2018,83.22,31.65
9,11,2018,83.55,31.65
9,11,2018,83.82,31.65
9,11,2018,84.07,31.65
9,11,2018,84.33,31.63
9,11,2018,84.57,31.63
9,11,2018,84.67,31.63
9,11,2018,84.72,31.63
9,11,2018,84.8,31.61
9,11,2018,84.93,31.61
9,11,2018,85,31.61
9,11,2018,85.1,31.61
9,11,2018,85.15,31.63
9,11,2018,85.07,31.63
9,11,2018,85,31.63
9,11,2018,84.95,31.63
9,11,2018,84.88,31.61
9,11,2018,84.83,31.61
9,11,2018,84.75,31.61
9,11,2018,84.58,31.61
9,11,2018,84.47,31.63
9,11,2018,84.37,31.63
9,11,2018,84.3,31.63
9,11,2018,84.27,31.63
9,11,2018,84.15,31.63
9,11,2018,84.05,31.63
9,11,2018,83.98,31.63
9,11,2018,83.93,31.63
9,11,2018,83.88,31.63
9,11,2018,83.83,31.63
9,11,2018,83.83,31.63
9,11,2018,83.85,31.63
9,11,2018,83.87,31.63
9,11,2018,83.9,31.63
9,11,2018,83.95,31.63
9,11,2018,84,31.63
9,11,2018,84.1,31.63
9,11,2018,84.18,31.63
9,11,2018,84.23,31.63
9,11,2018,84.32,31.63
9,11,2018,84.4,31.63
9,11,2018,84.47,31.63
9,11,2018,84.48,31.63
9,11,2018,84.48,31.63
9,11,2018,84.52,31.63
9,11,2018,84.65,31.63
9,11,2018,84.62,31.63
9,11,2018,84.6,31.63
9,11,2018,84.6,31.63
9,11,2018,84.6,31.63
9,11,2018,84.63,31.63
9,11,2018,84.68,31.63
9,11,2018,84.72,31.63
9,11,2018,84.78,31.63
9,11,2018,84.85,31.63
9,11,2018,84.93,31.63
9,11,2018,84.97,31.61
9,11,2018,85,31.61
9,11,2018,85.03,31.61
9,11,2018,85.03,31.61
9,11,2018,85.03,31.61
9,11,2018,85.07,31.61
9,11,2018,85.13,31.61
9,11,2018,85.22,31.61
9,11,2018,85.3,31.61
9,11,2018,85.47,31.61
9,11,2018,85.7,31.61
9,11,2018,85.93,31.61
9,11,2018,86.23,31.63
9,11,2018,86.42,31.63
9,11,2018,86.63,31.63
9,11,2018,86.78,31.63
9,11,2018,86.85,31.63
9,11,2018,87.02,31.63
9,11,2018,87.23,31.63
9,11,2018,87.42,31.63
9,11,2018,87.58,31.61
9,11,2018,87.77,31.61
9,11,2018,87.97,31.61
9,11,2018,88.27,31.61
9,11,2018,88.52,31.61
9,11,2018,88.77,31.61
9,11,2018,89.03,31.61
9,11,2018,89.28,31.61
9,11,2018,89.5,31.61
9,11,2018,89.75,31.61
9,11,2018,90.02,31.61
9,11,2018,90.27,31.61
9,11,2018,90.52,31.61
9,11,2018,90.77,31.61
9,11,2018,91,31.61
9,11,2018,91.25,31.61
9,11,2018,91.47,31.63
9,11,2018,91.67,31.63
9,11,2018,91.85,31.63
9,11,2018,92.02,31.63
9,11,2018,92.17,31.59
9,11,2018,92.42,31.59
9,11,2018,92.65,31.59
9,11,2018,92.92,31.59
9,11,2018,93.17,31.61
9,11,2018,93.42,31.61
9,11,2018,93.75,31.61
9,11,2018,94.05,31.61
9,11,2018,94.17,31.61
9,11,2018,94.23,31.61
9,11,2018,94.23,31.61
9,11,2018,94.2,31.61
9,11,2018,94.15,31.61
9,11,2018,94.12,31.61
9,11,2018,94.05,31.61
9,11,2018,93.98,31.61
9,11,2018,93.92,31.63
9,11,2018,93.82,31.63
9,11,2018,93.7,31.63
9,11,2018,93.58,31.63
9,11,2018,93.48,31.59
9,11,2018,93.37,31.59
9,11,2018,93.23,31.59
9,11,2018,93.12,31.59
9,11,2018,92.92,31.61
9,11,2018,92.68,31.61
9,11,2018,92.42,31.61
9,11,2018,92.15,31.61
9,11,2018,91.9,31.59
9,11,2018,91.62,31.59
9,11,2018,91.37,31.59
9,11,2018,91.1,31.59
9,11,2018,90.85,31.61
9,11,2018,90.63,31.61
9,11,2018,90.47,31.61
9,11,2018,90.33,31.61
9,11,2018,90.32,31.59
9,11,2018,90.27,31.59
9,11,2018,90.15,31.59
9,11,2018,90.07,31.59
9,11,2018,90,31.61
9,11,2018,89.92,31.61
9,11,2018,89.95,31.61
9,11,2018,90.02,31.61
9,11,2018,90.1,31.63
9,11,2018,90.22,31.63
9,11,2018,90.3,31.63
9,11,2018,90.42,31.63
9,11,2018,90.53,31.61
9,11,2018,90.6,31.61
9,11,2018,90.65,31.61
9,11,2018,90.7,31.61
9,11,2018,90.77,31.61
9,11,2018,90.83,31.61
9,11,2018,90.93,31.61
9,11,2018,91,31.61
9,11,2018,91.05,31.61
9,11,2018,91.03,31.61
9,11,2018,91.1,31.61
9,11,2018,91.15,31.61
9,11,2018,91.25,31.63
9,11,2018,91.27,31.63
9,11,2018,91.35,31.63
9,11,2018,91.45,31.63
9,11,2018,91.58,31.61
9,11,2018,91.72,31.61
9,11,2018,91.8,31.61
9,11,2018,91.9,31.61
9,11,2018,92.18,31.63
9,11,2018,92.43,31.63
9,11,2018,92.75,31.63
9,11,2018,93.05,31.63
9,11,2018,93.35,31.61
9,11,2018,93.67,31.61
9,11,2018,94,31.61
9,11,2018,94.28,31.61
9,11,2018,94.58,31.61
