DIA,MES,HR,TEMP
27,8,89.73,34.16
27,8,89.73,34.16
27,8,89.73,34.16
27,8,89.73,34.16
27,8,89.73,34.18
27,8,89.73,34.18
27,8,89.73,34.18
27,8,89.73,34.18
27,8,89.75,34.16
27,8,89.78,34.16
27,8,89.82,34.16
27,8,89.87,34.16
27,8,89.92,34.18
27,8,89.97,34.18
27,8,90.02,34.18
27,8,90.07,34.18
27,8,90.12,34.18
27,8,90.15,34.18
27,8,90.18,34.18
27,8,90.2,34.18
27,8,90.22,34.18
27,8,90.23,34.18
27,8,90.25,34.18
27,8,90.25,34.18
27,8,90.25,34.18
27,8,90.25,34.18
27,8,90.25,34.18
27,8,90.23,34.18
27,8,90.23,34.18
27,8,90.22,34.18
27,8,90.2,34.18
27,8,90.17,34.18
27,8,90.15,34.16
27,8,90.12,34.16
27,8,90.1,34.16
27,8,90.08,34.16
27,8,90.05,34.16
27,8,90.03,34.16
27,8,90,34.16
27,8,90,34.16
27,8,89.98,34.18
27,8,89.98,34.18
27,8,89.97,34.18
27,8,89.95,34.18
27,8,89.93,34.18
27,8,89.92,34.18
27,8,89.9,34.18
27,8,89.88,34.18
27,8,89.88,34.18
27,8,89.9,34.18
27,8,89.95,34.18
27,8,90.02,34.18
27,8,90.1,34.18
27,8,90.18,34.18
27,8,90.27,34.18
27,8,90.37,34.18
27,8,90.45,34.21
27,8,90.5,34.21
27,8,90.52,34.21
27,8,90.53,34.21
27,8,90.38,34.21
27,8,90.28,34.21
27,8,90.18,34.21
27,8,90.08,34.21
27,8,90,34.18
27,8,89.93,34.18
27,8,89.88,34.18
27,8,89.85,34.18
27,8,89.82,34.18
27,8,89.78,34.18
27,8,89.75,34.18
27,8,89.72,34.18
27,8,89.7,34.16
27,8,89.68,34.16
27,8,89.67,34.16
27,8,89.63,34.16
27,8,89.6,34.16
27,8,89.57,34.16
27,8,89.52,34.16
27,8,89.47,34.16
27,8,89.42,34.21
27,8,89.37,34.21
27,8,89.32,34.21
27,8,89.27,34.21
27,8,89.23,34.18
27,8,89.2,34.18
27,8,89.17,34.18
27,8,89.15,34.18
27,8,89.13,34.18
27,8,89.13,34.18
27,8,89.12,34.18
27,8,89.12,34.18
27,8,89.1,34.18
27,8,89.1,34.18
27,8,89.08,34.18
27,8,89.07,34.18
27,8,89.07,34.18
27,8,89.05,34.18
27,8,89.05,34.18
27,8,89.03,34.18
27,8,89.03,34.18
27,8,89,34.18
27,8,88.97,34.18
27,8,88.93,34.18
27,8,88.9,34.18
27,8,88.87,34.18
27,8,88.83,34.18
27,8,88.8,34.18
27,8,88.77,34.18
27,8,88.72,34.18
27,8,88.67,34.18
27,8,88.6,34.18
27,8,88.52,34.21
27,8,88.43,34.21
27,8,88.35,34.21
27,8,88.25,34.21
27,8,88.18,34.18
27,8,88.13,34.18
27,8,88.12,34.18
27,8,88.08,34.18
27,8,88.22,34.18
27,8,88.28,34.18
27,8,88.33,34.18
27,8,88.38,34.18
27,8,88.42,34.18
27,8,88.43,34.18
27,8,88.43,34.18
27,8,88.43,34.18
27,8,88.42,34.21
27,8,88.4,34.21
27,8,88.38,34.21
